DSB,repair_mode,location,Cut DSB,Uncut DSB,PD_log2FC_Cut_vs_Uncut,PD_delta_Cut_minus_Uncut,ThreeC_TRANS_log2FC_Cut_vs_Uncut,ThreeC_TRANS_delta_Cut_minus_Uncut,ThreeC_TRANS_HitScore,Freq4C_log2FC_Cut_vs_Uncut,Freq4C_delta_Cut_minus_Uncut,Freq4C_HitScore,chromosome,z_PD,z_3C_TRANS,has_4C_contrast,has_4C_signal,z_4C,weight_4C,Localization_Score,Localization_Rank
ALL,Unknown repair context,chrXIII:830001-840000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:850001-860000,NA,NA,0,0,0,0,0,NA,NA,0.6936542669584245,CHRXIII,0,0,FALSE,TRUE,0.685205272997547,0.3,0.20556158189926407,140
ALL,Unknown repair context,chrXIII:870001-880000,NA,NA,0,0,0,0,0,NA,NA,0.4048140043763676,CHRXIII,0,0,FALSE,TRUE,-0.19262413968182784,0.3,-0.05778724190454835,269
ALL,Unknown repair context,chrXIII:900001-910000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIII,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIII:90001-100000,NA,NA,0,0,0,0,0,NA,NA,0.7811816192560175,CHRXIII,0,0,FALSE,TRUE,0.9512141859306908,0.3,0.28536425577920727,101
ALL,Unknown repair context,chrXIV:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.7571115973741794,CHRXIV,0,0,FALSE,TRUE,0.8780617348740763,0.3,0.2634185204622229,112
ALL,Unknown repair context,chrXIV:130001-140000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIV:180001-190000,NA,NA,0,0,0,0,0,NA,NA,0.6258205689277899,CHRXIV,0,0,FALSE,TRUE,0.47904836547436047,0.3,0.14371450964230814,172
ALL,Unknown repair context,chrXIV:200001-210000,NA,NA,0,0,0,0,0,NA,NA,0.44638949671772427,CHRXIV,0,0,FALSE,TRUE,-0.06626990603858454,0.3,-0.019880971811575363,249
ALL,Unknown repair context,chrXIV:20001-30000,NA,NA,0,0,0,0,0,NA,NA,0.48358862144420134,CHRXIV,0,0,FALSE,TRUE,0.04678388195800176,0.3,0.014035164587400529,237
ALL,Unknown repair context,chrXIV:210001-220000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXIV,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXIV:270001-280000,NA,NA,0,0,0,0,0,NA,NA,0.3238512035010941,CHRXIV,0,0,FALSE,TRUE,-0.43868238414498595,0.3,-0.1316047152434958,305
ALL,Unknown repair context,chrXIV:290001-300000,NA,NA,0,0,0,0,0,NA,NA,0.8730853391684902,CHRXIV,0,0,FALSE,TRUE,1.230523544510492,0.3,0.36915706335314763,59
ALL,Unknown repair context,chrXIV:310001-320000,NA,NA,0,0,0,0,0,NA,NA,0.6892778993435449,CHRXIV,0,0,FALSE,TRUE,0.67190482735089,0.3,0.20157144820526698,143
ALL,Unknown repair context,chrXIV:330001-340000,NA,NA,0,0,0,0,0,NA,NA,0.5689277899343544,CHRXIV,0,0,FALSE,TRUE,0.30614257206781686,0.3,0.09184277162034506,197
ALL,Unknown repair context,chrXIV:360001-370000,NA,NA,0,0,0,0,0,NA,NA,0.3238512035010941,CHRXIV,0,0,FALSE,TRUE,-0.43868238414498595,0.3,-0.1316047152434958,305
ALL,Unknown repair context,chrXIV:370001-380000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIV:380001-390000,NA,NA,0,0,0,0,0,NA,NA,0.4989059080962801,CHRXIV,0,0,FALSE,TRUE,0.09333544172130191,0.3,0.028000632516390574,230
ALL,Unknown repair context,chrXIV:400001-410000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIV:430001-440000,NA,NA,0,0,0,0,0,NA,NA,0.838074398249453,CHRXIV,0,0,FALSE,TRUE,1.1241199793372345,0.3,0.33723599380117036,74
ALL,Unknown repair context,chrXIV:470001-480000,NA,NA,0,0,0,0,0,NA,NA,0.9671772428884027,CHRXIV,0,0,FALSE,TRUE,1.516483125913622,0.3,0.45494493777408657,16
ALL,Unknown repair context,chrXIV:480001-490000,NA,NA,0,0,0,0,0,NA,NA,0.36323851203501095,CHRXIV,0,0,FALSE,TRUE,-0.3189783733250712,0.3,-0.09569351199752135,286
ALL,Unknown repair context,chrXIV:500001-510000,NA,NA,0,0,0,0,0,NA,NA,0.5842450765864332,CHRXIV,0,0,FALSE,TRUE,0.35269413183111703,0.3,0.1058082395493351,191
ALL,Unknown repair context,chrXIV:520001-530000,NA,NA,0,0,0,0,0,NA,NA,0.7899343544857768,CHRXIV,0,0,FALSE,TRUE,0.9778150772240052,0.3,0.29334452316720155,97
ALL,Unknown repair context,chrXIV:530001-540000,NA,NA,0,0,0,0,0,NA,NA,0.41575492341356673,CHRXIV,0,0,FALSE,TRUE,-0.15937302556518484,0.3,-0.047811907669555453,268
ALL,Unknown repair context,chrXIV:540001-550000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIV:560001-570000,NA,NA,0,0,0,0,0,NA,NA,0.849015317286652,CHRXIV,0,0,FALSE,TRUE,1.1573710934538772,0.3,0.34721132803616317,70
ALL,Unknown repair context,chrXIV:570001-580000,NA,NA,0,0,0,0,0,NA,NA,0.36323851203501095,CHRXIV,0,0,FALSE,TRUE,-0.3189783733250712,0.3,-0.09569351199752135,286
ALL,Unknown repair context,chrXIV:590001-600000,NA,NA,0,0,0,0,0,NA,NA,0.3785557986870897,CHRXIV,0,0,FALSE,TRUE,-0.272426813561771,0.3,-0.0817280440685313,283
ALL,Unknown repair context,chrXIV:600001-610000,NA,NA,0,0,0,0,0,NA,NA,0.43326039387308535,CHRXIV,0,0,FALSE,TRUE,-0.10617124297855604,0.3,-0.031851372893566814,256
ALL,Unknown repair context,chrXIV:630001-640000,NA,NA,0,0,0,0,0,NA,NA,0.7592997811816192,CHRXIV,0,0,FALSE,TRUE,0.8847119576974048,0.3,0.26541358730922143,111
ALL,Unknown repair context,chrXIV:660001-670000,NA,NA,0,0,0,0,0,NA,NA,0.6389496717724289,CHRXIV,0,0,FALSE,TRUE,0.5189497024143321,0.3,0.15568491072429963,166
ALL,Unknown repair context,chrXIV:670001-680000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXIV:680001-690000,NA,NA,0,0,0,0,0,NA,NA,0.36323851203501095,CHRXIV,0,0,FALSE,TRUE,-0.3189783733250712,0.3,-0.09569351199752135,286
ALL,Unknown repair context,chrXIV:710001-720000,NA,NA,0,0,0,0,0,NA,NA,0.8227571115973742,CHRXIV,0,0,FALSE,TRUE,1.0775684195739343,0.3,0.3232705258721803,82
ALL,Unknown repair context,chrXIV:720001-730000,NA,NA,0,0,0,0,0,NA,NA,0.5032822757111597,CHRXIV,0,0,FALSE,TRUE,0.10663588736795891,0.3,0.03199076621038767,223
ALL,Unknown repair context,chrXIV:740001-750000,NA,NA,0,0,0,0,0,NA,NA,0.8577680525164114,CHRXIV,0,0,FALSE,TRUE,1.183971984747192,0.3,0.35519159542415757,66
ALL,Unknown repair context,chrXIV:780001-790000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXIV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:1000001-1010000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:10001-20000,NA,NA,0,0,0,0,0,NA,NA,0.6936542669584245,CHRXV,0,0,FALSE,TRUE,0.685205272997547,0.3,0.20556158189926407,140
ALL,Unknown repair context,chrXV:1010001-1020000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:1030001-1040000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:1050001-1060000,NA,NA,0,0,0,0,0,NA,NA,0.687089715536105,CHRXV,0,0,FALSE,TRUE,0.6652546045275611,0.3,0.19957638135826833,144
ALL,Unknown repair context,chrXV:1080001-1090000,NA,NA,0,0,0,0,0,NA,NA,0.7986870897155361,CHRXV,0,0,FALSE,TRUE,1.00441596851732,0.3,0.30132479055519595,93
ALL,Unknown repair context,chrXV:110001-120000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:120001-130000,NA,NA,0,0,0,0,0,NA,NA,0.6039387308533917,CHRXV,0,0,FALSE,TRUE,0.41254613724107453,0.3,0.12376384117232235,181
ALL,Unknown repair context,chrXV:140001-150000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXV,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXV:160001-170000,NA,NA,0,0,0,0,0,NA,NA,0.44638949671772427,CHRXV,0,0,FALSE,TRUE,-0.06626990603858454,0.3,-0.019880971811575363,249
ALL,Unknown repair context,chrXV:170001-180000,NA,NA,0,0,0,0,0,NA,NA,0.3785557986870897,CHRXV,0,0,FALSE,TRUE,-0.272426813561771,0.3,-0.0817280440685313,283
ALL,Unknown repair context,chrXV:230001-240000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:290001-300000,NA,NA,0,0,0,0,0,NA,NA,0.5733041575492341,CHRXV,0,0,FALSE,TRUE,0.3194430177144742,0.3,0.09583290531434226,196
ALL,Unknown repair context,chrXV:320001-330000,NA,NA,0,0,0,0,0,NA,NA,0.4048140043763676,CHRXV,0,0,FALSE,TRUE,-0.19262413968182784,0.3,-0.05778724190454835,269
ALL,Unknown repair context,chrXV:350001-360000,NA,NA,0,0,0,0,0,NA,NA,0.5689277899343544,CHRXV,0,0,FALSE,TRUE,0.30614257206781686,0.3,0.09184277162034506,197
ALL,Unknown repair context,chrXV:360001-370000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:370001-380000,NA,NA,0,0,0,0,0,NA,NA,0.3851203501094092,CHRXV,0,0,FALSE,TRUE,-0.2524761450917852,0.3,-0.07574284352753555,276
ALL,Unknown repair context,chrXV:390001-400000,NA,NA,0,0,0,0,0,NA,NA,0.43326039387308535,CHRXV,0,0,FALSE,TRUE,-0.10617124297855604,0.3,-0.031851372893566814,256
ALL,Unknown repair context,chrXV:420001-430000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:440001-450000,NA,NA,0,0,0,0,0,NA,NA,0.5032822757111597,CHRXV,0,0,FALSE,TRUE,0.10663588736795891,0.3,0.03199076621038767,223
ALL,Unknown repair context,chrXV:480001-490000,NA,NA,0,0,0,0,0,NA,NA,0.36323851203501095,CHRXV,0,0,FALSE,TRUE,-0.3189783733250712,0.3,-0.09569351199752135,286
ALL,Unknown repair context,chrXV:50001-60000,NA,NA,0,0,0,0,0,NA,NA,0.5864332603938731,CHRXV,0,0,FALSE,TRUE,0.35934435465444586,0.3,0.10780330639633376,189
ALL,Unknown repair context,chrXV:510001-520000,NA,NA,0,0,0,0,0,NA,NA,0.8796498905908097,CHRXV,0,0,FALSE,TRUE,1.250474212980478,0.3,0.3751422638941434,55
ALL,Unknown repair context,chrXV:530001-540000,NA,NA,0,0,0,0,0,NA,NA,0.47045951859956237,CHRXV,0,0,FALSE,TRUE,0.006882545018030103,0.3,0.002064763505409031,242
ALL,Unknown repair context,chrXV:550001-560000,NA,NA,0,0,0,0,0,NA,NA,0.7768052516411379,CHRXV,0,0,FALSE,TRUE,0.9379137402840338,0.3,0.2813741220852101,103
ALL,Unknown repair context,chrXV:560001-570000,NA,NA,0,0,0,0,0,NA,NA,0.6695842450765864,CHRXV,0,0,FALSE,TRUE,0.6120528219409325,0.3,0.18361584658227972,152
ALL,Unknown repair context,chrXV:570001-580000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:600001-610000,NA,NA,0,0,0,0,0,NA,NA,0.7155361050328227,CHRXV,0,0,FALSE,TRUE,0.751707501230833,0.3,0.22551225036924988,130
ALL,Unknown repair context,chrXV:610001-620000,NA,NA,0,0,0,0,0,NA,NA,0.9343544857768052,CHRXV,0,0,FALSE,TRUE,1.4167297835636927,0.3,0.4250189350691078,31
ALL,Unknown repair context,chrXV:640001-650000,NA,NA,0,0,0,0,0,NA,NA,0.2888402625820569,CHRXV,0,0,FALSE,TRUE,-0.5450859493182434,0.3,-0.163525784795473,311
ALL,Unknown repair context,chrXV:670001-680000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXV,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXV:680001-690000,NA,NA,0,0,0,0,0,NA,NA,0.5251641137855579,CHRXV,0,0,FALSE,TRUE,0.1731381156012449,0.3,0.05194143468037347,217
ALL,Unknown repair context,chrXV:690001-700000,NA,NA,0,0,0,0,0,NA,NA,0.43326039387308535,CHRXV,0,0,FALSE,TRUE,-0.10617124297855604,0.3,-0.031851372893566814,256
ALL,Unknown repair context,chrXV:700001-710000,NA,NA,0,0,0,0,0,NA,NA,0.6564551422319475,CHRXV,0,0,FALSE,TRUE,0.5721514850009608,0.3,0.17164544550028824,157
ALL,Unknown repair context,chrXV:720001-730000,NA,NA,0,0,0,0,0,NA,NA,0.7396061269146609,CHRXV,0,0,FALSE,TRUE,0.8248599522874478,0.3,0.24745798568623434,120
ALL,Unknown repair context,chrXV:760001-770000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:780001-790000,NA,NA,0,0,0,0,0,NA,NA,0.6105032822757112,CHRXV,0,0,FALSE,TRUE,0.43249680571106036,0.3,0.1297490417133181,179
ALL,Unknown repair context,chrXV:790001-800000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXV,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXV:80001-90000,NA,NA,0,0,0,0,0,NA,NA,0.75054704595186,CHRXV,0,0,FALSE,TRUE,0.8581110664040905,0.3,0.25743331992122714,115
ALL,Unknown repair context,chrXV:810001-820000,NA,NA,0,0,0,0,0,NA,NA,0.787746170678337,CHRXV,0,0,FALSE,TRUE,0.9711648544006767,0.3,0.291349456320203,98
ALL,Unknown repair context,chrXV:820001-830000,NA,NA,0,0,0,0,0,NA,NA,0.7264770240700219,CHRXV,0,0,FALSE,TRUE,0.7849586153474761,0.3,0.23548758460424282,125
ALL,Unknown repair context,chrXV:840001-850000,NA,NA,0,0,0,0,0,NA,NA,0.4179431072210066,CHRXV,0,0,FALSE,TRUE,-0.15272280274185618,0.3,-0.045816840822556854,264
ALL,Unknown repair context,chrXV:850001-860000,NA,NA,0,0,0,0,0,NA,NA,0.6520787746170679,CHRXV,0,0,FALSE,TRUE,0.5588510393543038,0.3,0.16765531180629115,160
ALL,Unknown repair context,chrXV:860001-870000,NA,NA,0,0,0,0,0,NA,NA,0.45951859956236324,CHRXV,0,0,FALSE,TRUE,-0.02636856909861289,0.3,-0.007910570729583866,248
ALL,Unknown repair context,chrXV:880001-890000,NA,NA,0,0,0,0,0,NA,NA,0.7943107221006565,CHRXV,0,0,FALSE,TRUE,0.9911155228706625,0.3,0.29733465686119875,95
ALL,Unknown repair context,chrXV:930001-940000,NA,NA,0,0,0,0,0,NA,NA,0.7264770240700219,CHRXV,0,0,FALSE,TRUE,0.7849586153474761,0.3,0.23548758460424282,125
ALL,Unknown repair context,chrXV:970001-980000,NA,NA,0,0,0,0,0,NA,NA,0.7308533916849015,CHRXV,0,0,FALSE,TRUE,0.7982590609941331,0.3,0.23947771829823994,124
ALL,Unknown repair context,chrXVI:1-10000,NA,NA,0,0,0,0,0,NA,NA,0.7417943107221007,CHRXVI,0,0,FALSE,TRUE,0.8315101751107763,0.3,0.24945305253323288,119
ALL,Unknown repair context,chrXVI:130001-140000,NA,NA,0,0,0,0,0,NA,NA,0.87527352297593,CHRXVI,0,0,FALSE,TRUE,1.2371737673338206,0.3,0.37115213020014615,58
ALL,Unknown repair context,chrXVI:230001-240000,NA,NA,0,0,0,0,0,NA,NA,0.8446389496717724,CHRXVI,0,0,FALSE,TRUE,1.1440706478072202,0.3,0.3432211943421661,72
ALL,Unknown repair context,chrXVI:250001-260000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXVI,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXVI:290001-300000,NA,NA,0,0,0,0,0,NA,NA,0.8533916849015317,CHRXVI,0,0,FALSE,TRUE,1.1706715391005347,0.3,0.35120146173016037,68
ALL,Unknown repair context,chrXVI:320001-330000,NA,NA,0,0,0,0,0,NA,NA,0.33698030634573306,CHRXVI,0,0,FALSE,TRUE,-0.3987810472050143,0.3,-0.11963431416150427,293
ALL,Unknown repair context,chrXVI:330001-340000,NA,NA,0,0,0,0,0,NA,NA,0.6236323851203501,CHRXVI,0,0,FALSE,TRUE,0.47239814265103197,0.3,0.1417194427953096,173
ALL,Unknown repair context,chrXVI:340001-350000,NA,NA,0,0,0,0,0,NA,NA,0.7789934354485777,CHRXVI,0,0,FALSE,TRUE,0.9445639631073623,0.3,0.2833691889322087,102
ALL,Unknown repair context,chrXVI:350001-360000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:420001-430000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:430001-440000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:460001-470000,NA,NA,0,0,0,0,0,NA,NA,0.5185995623632386,CHRXVI,0,0,FALSE,TRUE,0.1531874471312594,0.3,0.04595623413937782,221
ALL,Unknown repair context,chrXVI:470001-480000,NA,NA,0,0,0,0,0,NA,NA,0.912472647702407,CHRXVI,0,0,FALSE,TRUE,1.3502275553304068,0.3,0.40506826659912204,41
ALL,Unknown repair context,chrXVI:520001-530000,NA,NA,0,0,0,0,0,NA,NA,0.4048140043763676,CHRXVI,0,0,FALSE,TRUE,-0.19262413968182784,0.3,-0.05778724190454835,269
ALL,Unknown repair context,chrXVI:540001-550000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:600001-610000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:60001-70000,NA,NA,0,0,0,0,0,NA,NA,0.5798687089715536,CHRXVI,0,0,FALSE,TRUE,0.33939368618446003,0.3,0.101818105855338,192
ALL,Unknown repair context,chrXVI:610001-620000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:660001-670000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:670001-680000,NA,NA,0,0,0,0,0,NA,NA,0.5536105032822757,CHRXVI,0,0,FALSE,TRUE,0.2595910123045167,0.3,0.07787730369135501,204
ALL,Unknown repair context,chrXVI:680001-690000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:700001-710000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXVI,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXVI:710001-720000,NA,NA,0,0,0,0,0,NA,NA,0.24288840262582057,CHRXVI,0,0,FALSE,TRUE,-0.6847406286081441,0.3,-0.20542218858244324,327
ALL,Unknown repair context,chrXVI:720001-730000,NA,NA,0,0,0,0,0,NA,NA,0.8708971553610503,CHRXVI,0,0,FALSE,TRUE,1.2238733216871633,0.3,0.367161996506149,60
ALL,Unknown repair context,chrXVI:740001-750000,NA,NA,0,0,0,0,0,NA,NA,0,CHRXVI,0,0,FALSE,TRUE,-1.4229153619976185,0.3,-0.42687460859928555,348
ALL,Unknown repair context,chrXVI:790001-800000,NA,NA,0,0,0,0,0,NA,NA,0.49671772428884026,CHRXVI,0,0,FALSE,TRUE,0.08668521889797325,0.3,0.026005565669391974,231
ALL,Unknown repair context,chrXVI:800001-810000,NA,NA,0,0,0,0,0,NA,NA,0.8183807439824945,CHRXVI,0,0,FALSE,TRUE,1.0642679739272771,0.3,0.3192803921781831,84
ALL,Unknown repair context,chrXVI:840001-850000,NA,NA,0,0,0,0,0,NA,NA,0.7242888402625821,CHRXVI,0,0,FALSE,TRUE,0.7783083925241476,0.3,0.23349251775724428,127
ALL,Unknown repair context,chrXVI:850001-860000,NA,NA,0,0,0,0,0,NA,NA,0.5951859956236324,CHRXVI,0,0,FALSE,TRUE,0.3859452459477602,0.3,0.11578357378432805,184
ALL,Unknown repair context,chrXVI:870001-880000,NA,NA,0,0,0,0,0,NA,NA,0.3238512035010941,CHRXVI,0,0,FALSE,TRUE,-0.43868238414498595,0.3,-0.1316047152434958,305
ALL,Unknown repair context,chrXVI:930001-940000,NA,NA,0,0,0,0,0,NA,NA,0.8555798687089715,CHRXVI,0,0,FALSE,TRUE,1.1773217619238632,0.3,0.35319652857715894,67
ALL,Unknown repair context,chrXVI:940001-950000,NA,NA,0,0,0,0,0,NA,NA,0.5864332603938731,CHRXVI,0,0,FALSE,TRUE,0.35934435465444586,0.3,0.10780330639633376,189
